Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
China,CHN,"Feb 17, 2020",49.063
China,CHN,"Feb 18, 2020",50.376
China,CHN,"Feb 19, 2020",51.592
China,CHN,"Feb 20, 2020",51.866
China,CHN,"Feb 21, 2020",52.485
China,CHN,"Feb 22, 2020",53.059
China,CHN,"Feb 23, 2020",53.508
China,CHN,"Feb 24, 2020",53.66
China,CHN,"Feb 25, 2020",54.018
China,CHN,"Feb 26, 2020",54.303
China,CHN,"Feb 27, 2020",54.608
China,CHN,"Feb 28, 2020",54.836
China,CHN,"Feb 29, 2020",55.134
China,CHN,"Mar 1, 2020",55.532
China,CHN,"Mar 2, 2020",55.675
China,CHN,"Mar 3, 2020",55.763
China,CHN,"Mar 4, 2020",55.846
China,CHN,"Mar 5, 2020",55.927
China,CHN,"Mar 6, 2020",56.045
China,CHN,"Mar 7, 2020",56.115
China,CHN,"Mar 8, 2020",56.147
China,CHN,"Mar 9, 2020",56.178
China,CHN,"Mar 10, 2020",56.192
China,CHN,"Mar 11, 2020",56.213
China,CHN,"Mar 12, 2020",56.229
China,CHN,"Mar 13, 2020",56.244
China,CHN,"Mar 14, 2020",56.258
China,CHN,"Mar 15, 2020",56.273
China,CHN,"Mar 16, 2020",56.29
China,CHN,"Mar 17, 2020",56.32
China,CHN,"Mar 18, 2020",56.336
China,CHN,"Mar 19, 2020",56.367
China,CHN,"Mar 20, 2020",56.436
China,CHN,"Mar 21, 2020",56.472
China,CHN,"Mar 22, 2020",56.517
China,CHN,"Mar 23, 2020",56.613
China,CHN,"Mar 24, 2020",56.661
China,CHN,"Mar 25, 2020",56.715
China,CHN,"Mar 26, 2020",56.786
China,CHN,"Mar 27, 2020",56.851
China,CHN,"Mar 28, 2020",56.934
China,CHN,"Mar 29, 2020",57.012
China,CHN,"Mar 30, 2020",57.08
China,CHN,"Mar 31, 2020",57.139
China,CHN,"Apr 1, 2020",57.176
China,CHN,"Apr 2, 2020",57.246
China,CHN,"Apr 3, 2020",57.294
China,CHN,"Apr 4, 2020",57.337
China,CHN,"Apr 5, 2020",57.371
China,CHN,"Apr 6, 2020",57.417
China,CHN,"Apr 7, 2020",57.456
China,CHN,"Apr 8, 2020",57.516
China,CHN,"Apr 9, 2020",57.576
China,CHN,"Apr 10, 2020",57.614
China,CHN,"Apr 11, 2020",57.669
China,CHN,"Apr 12, 2020",57.733
China,CHN,"Apr 13, 2020",57.811
China,CHN,"Apr 14, 2020",57.876
China,CHN,"Apr 15, 2020",57.911
China,CHN,"Apr 16, 2020",57.945
China,CHN,"Apr 17, 2020",58.19
China,CHN,"Apr 18, 2020",58.211
China,CHN,"Apr 19, 2020",58.224
China,CHN,"Apr 20, 2020",58.234
China,CHN,"Apr 21, 2020",58.256
China,CHN,"Apr 22, 2020",58.266
China,CHN,"Apr 23, 2020",58.275
China,CHN,"Apr 24, 2020",58.28
China,CHN,"Apr 25, 2020",58.291
China,CHN,"Apr 26, 2020",58.298
China,CHN,"Apr 27, 2020",58.3
China,CHN,"Apr 28, 2020",58.318
China,CHN,"Apr 29, 2020",58.319
China,CHN,"Apr 30, 2020",58.322
China,CHN,"May 1, 2020",58.33
China,CHN,"May 2, 2020",58.332
Colombia,COL,"Mar 7, 2020",0.02
Colombia,COL,"Mar 10, 2020",0.059
Colombia,COL,"Mar 12, 2020",0.177
Colombia,COL,"Mar 14, 2020",0.314
Colombia,COL,"Mar 15, 2020",0.668
Colombia,COL,"Mar 16, 2020",0.884
Colombia,COL,"Mar 17, 2020",1.12
Colombia,COL,"Mar 18, 2020",1.277
Colombia,COL,"Mar 19, 2020",2.005
Colombia,COL,"Mar 20, 2020",2.516
Colombia,COL,"Mar 21, 2020",3.105
Colombia,COL,"Mar 22, 2020",4.127
Colombia,COL,"Mar 23, 2020",4.618
Colombia,COL,"Mar 24, 2020",6.014
Colombia,COL,"Mar 25, 2020",7.429
Colombia,COL,"Mar 26, 2020",9.237
Colombia,COL,"Mar 27, 2020",9.65
Colombia,COL,"Mar 28, 2020",10.593
Colombia,COL,"Mar 29, 2020",11.949
Colombia,COL,"Mar 30, 2020",13.796
Colombia,COL,"Mar 31, 2020",15.683
Colombia,COL,"Apr 1, 2020",17.806
Colombia,COL,"Apr 2, 2020",20.93
Colombia,COL,"Apr 3, 2020",22.817
Colombia,COL,"Apr 4, 2020",24.9
Colombia,COL,"Apr 5, 2020",27.632
Colombia,COL,"Apr 6, 2020",29.185
Colombia,COL,"Apr 7, 2020",31.032
Colombia,COL,"Apr 8, 2020",34.982
Colombia,COL,"Apr 9, 2020",40.367
Colombia,COL,"Apr 10, 2020",43.689
Colombia,COL,"Apr 11, 2020",48.602
Colombia,COL,"Apr 12, 2020",53.24
Colombia,COL,"Apr 13, 2020",54.557
Colombia,COL,"Apr 14, 2020",56.05
Colombia,COL,"Apr 15, 2020",58.546
Colombia,COL,"Apr 16, 2020",61.022
Colombia,COL,"Apr 17, 2020",63.538
Colombia,COL,"Apr 18, 2020",67.587
Colombia,COL,"Apr 19, 2020",71.163
Colombia,COL,"Apr 20, 2020",74.524
Colombia,COL,"Apr 21, 2020",78.16
Colombia,COL,"Apr 22, 2020",81.54
Colombia,COL,"Apr 23, 2020",85.608
Colombia,COL,"Apr 24, 2020",89.637
Colombia,COL,"Apr 25, 2020",95.926
Colombia,COL,"Apr 26, 2020",101.056
Colombia,COL,"Apr 27, 2020",105.713
Colombia,COL,"Apr 28, 2020",109.998
Colombia,COL,"Apr 29, 2020",116.916
Colombia,COL,"Apr 30, 2020",122.065
Colombia,COL,"May 1, 2020",127.882
Colombia,COL,"May 2, 2020",137.689
Comoros,COM,"May 2, 2020",1.15
Congo,COG,"Mar 16, 2020",0.181
Congo,COG,"Mar 17, 2020",0.181
Congo,COG,"Mar 18, 2020",0.181
Congo,COG,"Mar 19, 2020",0.544
Congo,COG,"Mar 20, 2020",0.544
Congo,COG,"Mar 21, 2020",0.544
Congo,COG,"Mar 22, 2020",0.725
Congo,COG,"Mar 23, 2020",0.725
Congo,COG,"Mar 24, 2020",0.725
Congo,COG,"Mar 25, 2020",0.725
Congo,COG,"Mar 26, 2020",0.725
Congo,COG,"Mar 27, 2020",0.725
Congo,COG,"Mar 28, 2020",0.725
Congo,COG,"Mar 29, 2020",3.443
Congo,COG,"Mar 30, 2020",3.443
Congo,COG,"Mar 31, 2020",3.443
Congo,COG,"Apr 1, 2020",3.987
Congo,COG,"Apr 2, 2020",3.987
Congo,COG,"Apr 3, 2020",7.43
Congo,COG,"Apr 4, 2020",7.43
Congo,COG,"Apr 5, 2020",8.155
Congo,COG,"Apr 6, 2020",8.155
Congo,COG,"Apr 7, 2020",8.155
Congo,COG,"Apr 8, 2020",8.155
Congo,COG,"Apr 9, 2020",10.873
Congo,COG,"Apr 10, 2020",10.873
Congo,COG,"Apr 11, 2020",10.873
Congo,COG,"Apr 12, 2020",10.873
Congo,COG,"Apr 13, 2020",12.686
Congo,COG,"Apr 14, 2020",12.686
Congo,COG,"Apr 15, 2020",13.41
Congo,COG,"Apr 16, 2020",21.203
Congo,COG,"Apr 17, 2020",21.203
Congo,COG,"Apr 18, 2020",25.915
Congo,COG,"Apr 19, 2020",25.915
Congo,COG,"Apr 20, 2020",28.996
Congo,COG,"Apr 21, 2020",28.996
Congo,COG,"Apr 22, 2020",29.902
Congo,COG,"Apr 23, 2020",33.707
Congo,COG,"Apr 24, 2020",33.707
Congo,COG,"Apr 25, 2020",36.244
Congo,COG,"Apr 26, 2020",36.244
Congo,COG,"Apr 27, 2020",36.244
Congo,COG,"Apr 28, 2020",37.513
Congo,COG,"Apr 29, 2020",37.513
Congo,COG,"Apr 30, 2020",39.869
Congo,COG,"May 1, 2020",39.869
Congo,COG,"May 2, 2020",41.5
Costa Rica,CRI,"Mar 7, 2020",0.196
Costa Rica,CRI,"Mar 9, 2020",0.982
Costa Rica,CRI,"Mar 10, 2020",1.767
Costa Rica,CRI,"Mar 11, 2020",2.552
Costa Rica,CRI,"Mar 12, 2020",4.319
Costa Rica,CRI,"Mar 13, 2020",4.515
Costa Rica,CRI,"Mar 14, 2020",5.104
Costa Rica,CRI,"Mar 15, 2020",5.3
Costa Rica,CRI,"Mar 16, 2020",6.871
Costa Rica,CRI,"Mar 17, 2020",8.049
Costa Rica,CRI,"Mar 18, 2020",9.815
Costa Rica,CRI,"Mar 19, 2020",13.545
Costa Rica,CRI,"Mar 20, 2020",17.079
Costa Rica,CRI,"Mar 21, 2020",22.182
Costa Rica,CRI,"Mar 22, 2020",22.968
Costa Rica,CRI,"Mar 23, 2020",26.305
Costa Rica,CRI,"Mar 24, 2020",31.016
Costa Rica,CRI,"Mar 25, 2020",34.746
Costa Rica,CRI,"Mar 26, 2020",39.457
Costa Rica,CRI,"Mar 27, 2020",45.346
Costa Rica,CRI,"Mar 28, 2020",51.628
Costa Rica,CRI,"Mar 29, 2020",57.91
Costa Rica,CRI,"Mar 30, 2020",61.64
Costa Rica,CRI,"Mar 31, 2020",64.781
Costa Rica,CRI,"Apr 1, 2020",68.118
Costa Rica,CRI,"Apr 2, 2020",73.614
Costa Rica,CRI,"Apr 3, 2020",77.737
Costa Rica,CRI,"Apr 4, 2020",81.663
Costa Rica,CRI,"Apr 5, 2020",85.393
Costa Rica,CRI,"Apr 6, 2020",89.122
Costa Rica,CRI,"Apr 7, 2020",91.674
Costa Rica,CRI,"Apr 8, 2020",94.815
Costa Rica,CRI,"Apr 9, 2020",98.545
Costa Rica,CRI,"Apr 10, 2020",105.808
Costa Rica,CRI,"Apr 11, 2020",109.538
Costa Rica,CRI,"Apr 12, 2020",113.268
Costa Rica,CRI,"Apr 13, 2020",116.801
Costa Rica,CRI,"Apr 14, 2020",120.139
Costa Rica,CRI,"Apr 15, 2020",121.316
Costa Rica,CRI,"Apr 16, 2020",122.887
Costa Rica,CRI,"Apr 17, 2020",126.028
Costa Rica,CRI,"Apr 18, 2020",127.402
Costa Rica,CRI,"Apr 19, 2020",128.58
Costa Rica,CRI,"Apr 20, 2020",129.561
Costa Rica,CRI,"Apr 21, 2020",129.954
Costa Rica,CRI,"Apr 22, 2020",131.328
Costa Rica,CRI,"Apr 23, 2020",133.684
Costa Rica,CRI,"Apr 24, 2020",134.862
Costa Rica,CRI,"Apr 25, 2020",134.862
Costa Rica,CRI,"Apr 26, 2020",136.039
Costa Rica,CRI,"Apr 27, 2020",136.432
Costa Rica,CRI,"Apr 28, 2020",136.825
Costa Rica,CRI,"Apr 29, 2020",138.395
Costa Rica,CRI,"Apr 30, 2020",139.965
Costa Rica,CRI,"May 1, 2020",141.143
Costa Rica,CRI,"May 2, 2020",142.321
Cote d'Ivoire,CIV,"Mar 12, 2020",0.038
Cote d'Ivoire,CIV,"Mar 15, 2020",0.152
Cote d'Ivoire,CIV,"Mar 16, 2020",0.152
Cote d'Ivoire,CIV,"Mar 17, 2020",0.19
Cote d'Ivoire,CIV,"Mar 18, 2020",0.19
Cote d'Ivoire,CIV,"Mar 19, 2020",0.227
Cote d'Ivoire,CIV,"Mar 20, 2020",0.341
Cote d'Ivoire,CIV,"Mar 21, 2020",0.531
Cote d'Ivoire,CIV,"Mar 22, 2020",0.644
Cote d'Ivoire,CIV,"Mar 23, 2020",0.948
Cote d'Ivoire,CIV,"Mar 24, 2020",0.948
Cote d'Ivoire,CIV,"Mar 25, 2020",2.767
Cote d'Ivoire,CIV,"Mar 26, 2020",3.033
Cote d'Ivoire,CIV,"Mar 27, 2020",3.639
Cote d'Ivoire,CIV,"Mar 28, 2020",3.829
Cote d'Ivoire,CIV,"Mar 29, 2020",5.307
Cote d'Ivoire,CIV,"Mar 30, 2020",6.255
Cote d'Ivoire,CIV,"Mar 31, 2020",6.369
Cote d'Ivoire,CIV,"Apr 1, 2020",6.369
Cote d'Ivoire,CIV,"Apr 2, 2020",7.203
Cote d'Ivoire,CIV,"Apr 3, 2020",7.355
Cote d'Ivoire,CIV,"Apr 4, 2020",8.264
Cote d'Ivoire,CIV,"Apr 5, 2020",9.288
Cote d'Ivoire,CIV,"Apr 6, 2020",9.895
Cote d'Ivoire,CIV,"Apr 7, 2020",12.245
Cote d'Ivoire,CIV,"Apr 8, 2020",13.231
Cote d'Ivoire,CIV,"Apr 9, 2020",14.557
Cote d'Ivoire,CIV,"Apr 10, 2020",16.832
Cote d'Ivoire,CIV,"Apr 11, 2020",18.197
Cote d'Ivoire,CIV,"Apr 12, 2020",20.206
Cote d'Ivoire,CIV,"Apr 13, 2020",21.76
Cote d'Ivoire,CIV,"Apr 14, 2020",23.732
Cote d'Ivoire,CIV,"Apr 15, 2020",23.732
Cote d'Ivoire,CIV,"Apr 16, 2020",24.793
Cote d'Ivoire,CIV,"Apr 17, 2020",26.082
Cote d'Ivoire,CIV,"Apr 18, 2020",28.129
Cote d'Ivoire,CIV,"Apr 19, 2020",30.366
Cote d'Ivoire,CIV,"Apr 20, 2020",32.11
Cote d'Ivoire,CIV,"Apr 21, 2020",33.323
Cote d'Ivoire,CIV,"Apr 22, 2020",34.726
Cote d'Ivoire,CIV,"Apr 23, 2020",36.09
Cote d'Ivoire,CIV,"Apr 24, 2020",38.062
Cote d'Ivoire,CIV,"Apr 25, 2020",40.829
Cote d'Ivoire,CIV,"Apr 26, 2020",42.118
Cote d'Ivoire,CIV,"Apr 27, 2020",43.596
Cote d'Ivoire,CIV,"Apr 28, 2020",44.127
Cote d'Ivoire,CIV,"Apr 29, 2020",44.848
Cote d'Ivoire,CIV,"Apr 30, 2020",46.933
Cote d'Ivoire,CIV,"May 1, 2020",48.335
Cote d'Ivoire,CIV,"May 2, 2020",50.534
Croatia,HRV,"Feb 26, 2020",0.244
Croatia,HRV,"Feb 27, 2020",0.487
Croatia,HRV,"Feb 28, 2020",0.731
Croatia,HRV,"Feb 29, 2020",1.218
Croatia,HRV,"Mar 1, 2020",1.218
Croatia,HRV,"Mar 2, 2020",1.705
Croatia,HRV,"Mar 3, 2020",1.949
Croatia,HRV,"Mar 4, 2020",2.192
Croatia,HRV,"Mar 6, 2020",2.436
Croatia,HRV,"Mar 7, 2020",2.679
Croatia,HRV,"Mar 8, 2020",2.923
Croatia,HRV,"Mar 11, 2020",3.167
Croatia,HRV,"Mar 12, 2020",3.897
Croatia,HRV,"Mar 13, 2020",6.09
Croatia,HRV,"Mar 14, 2020",7.551
Croatia,HRV,"Mar 15, 2020",9.013
Croatia,HRV,"Mar 16, 2020",11.692
Croatia,HRV,"Mar 17, 2020",13.641
Croatia,HRV,"Mar 18, 2020",16.808
Croatia,HRV,"Mar 19, 2020",19.731
Croatia,HRV,"Mar 20, 2020",25.333
Croatia,HRV,"Mar 21, 2020",30.692
Croatia,HRV,"Mar 22, 2020",50.179
Croatia,HRV,"Mar 23, 2020",57.244
Croatia,HRV,"Mar 24, 2020",74.538
Croatia,HRV,"Mar 25, 2020",93.051
Croatia,HRV,"Mar 26, 2020",101.82
Croatia,HRV,"Mar 27, 2020",120.577
Croatia,HRV,"Mar 28, 2020",142.743
Croatia,HRV,"Mar 29, 2020",160.038
Croatia,HRV,"Mar 30, 2020",173.679
Croatia,HRV,"Mar 31, 2020",192.436
Croatia,HRV,"Apr 1, 2020",211.192
Croatia,HRV,"Apr 2, 2020",234.577
Croatia,HRV,"Apr 3, 2020",246.269
Croatia,HRV,"Apr 4, 2020",262.833
Croatia,HRV,"Apr 5, 2020",274.282
Croatia,HRV,"Apr 6, 2020",287.923
Croatia,HRV,"Apr 7, 2020",297.666
Croatia,HRV,"Apr 8, 2020",312.282
Croatia,HRV,"Apr 9, 2020",327.141
Croatia,HRV,"Apr 10, 2020",342.73
Croatia,HRV,"Apr 11, 2020",364.166
Croatia,HRV,"Apr 12, 2020",373.666
Croatia,HRV,"Apr 13, 2020",389.743
Croatia,HRV,"Apr 14, 2020",401.923
Croatia,HRV,"Apr 15, 2020",415.076
Croatia,HRV,"Apr 16, 2020",424.089
Croatia,HRV,"Apr 17, 2020",436.269
Croatia,HRV,"Apr 18, 2020",441.871
Croatia,HRV,"Apr 19, 2020",446.256
Croatia,HRV,"Apr 20, 2020",455.756
Croatia,HRV,"Apr 21, 2020",458.192
Croatia,HRV,"Apr 22, 2020",464.769
Croatia,HRV,"Apr 23, 2020",474.999
Croatia,HRV,"Apr 24, 2020",482.551
Croatia,HRV,"Apr 25, 2020",489.371
Croatia,HRV,"Apr 26, 2020",491.076
Croatia,HRV,"Apr 27, 2020",494.487
Croatia,HRV,"Apr 28, 2020",496.679
Croatia,HRV,"Apr 29, 2020",498.628
Croatia,HRV,"Apr 30, 2020",502.281
Croatia,HRV,"May 1, 2020",505.692
Croatia,HRV,"May 2, 2020",507.884
Cuba,CUB,"Mar 12, 2020",0.265
Cuba,CUB,"Mar 14, 2020",0.353
Cuba,CUB,"Mar 15, 2020",0.353
Cuba,CUB,"Mar 18, 2020",0.618
Cuba,CUB,"Mar 19, 2020",0.971
Cuba,CUB,"Mar 20, 2020",1.413
Cuba,CUB,"Mar 21, 2020",1.854
Cuba,CUB,"Mar 22, 2020",2.207
Cuba,CUB,"Mar 23, 2020",3.09
Cuba,CUB,"Mar 24, 2020",3.532
Cuba,CUB,"Mar 25, 2020",4.238
Cuba,CUB,"Mar 26, 2020",5.032
Cuba,CUB,"Mar 27, 2020",5.915
Cuba,CUB,"Mar 28, 2020",7.063
Cuba,CUB,"Mar 29, 2020",10.506
Cuba,CUB,"Mar 30, 2020",12.272
Cuba,CUB,"Mar 31, 2020",15.009
Cuba,CUB,"Apr 1, 2020",16.421
Cuba,CUB,"Apr 2, 2020",18.717
Cuba,CUB,"Apr 3, 2020",20.571
Cuba,CUB,"Apr 4, 2020",23.749
Cuba,CUB,"Apr 5, 2020",25.427
Cuba,CUB,"Apr 6, 2020",28.252
Cuba,CUB,"Apr 7, 2020",30.901
Cuba,CUB,"Apr 8, 2020",34.962
Cuba,CUB,"Apr 9, 2020",40.347
Cuba,CUB,"Apr 10, 2020",45.468
Cuba,CUB,"Apr 11, 2020",49.794
Cuba,CUB,"Apr 12, 2020",54.738
Cuba,CUB,"Apr 13, 2020",59.064
Cuba,CUB,"Apr 14, 2020",64.097
Cuba,CUB,"Apr 15, 2020",67.628
Cuba,CUB,"Apr 16, 2020",71.866
Cuba,CUB,"Apr 17, 2020",76.104
Cuba,CUB,"Apr 18, 2020",81.489
Cuba,CUB,"Apr 19, 2020",87.052
Cuba,CUB,"Apr 20, 2020",91.378
Cuba,CUB,"Apr 21, 2020",95.969
Cuba,CUB,"Apr 22, 2020",100.383
Cuba,CUB,"Apr 23, 2020",104.974
Cuba,CUB,"Apr 24, 2020",109.035
Cuba,CUB,"Apr 25, 2020",113.45
Cuba,CUB,"Apr 26, 2020",118.041
Cuba,CUB,"Apr 27, 2020",120.866
Cuba,CUB,"Apr 28, 2020",122.632
Cuba,CUB,"Apr 29, 2020",126.869
Cuba,CUB,"Apr 30, 2020",129.518
Cuba,CUB,"May 1, 2020",132.52
Cuba,CUB,"May 2, 2020",135.698
Curacao,CUW,"Mar 13, 2020",6.094
Curacao,CUW,"Mar 20, 2020",18.282
Curacao,CUW,"Mar 24, 2020",36.563
Curacao,CUW,"Mar 26, 2020",36.563
Curacao,CUW,"Mar 27, 2020",42.657
Curacao,CUW,"Mar 28, 2020",48.751
Curacao,CUW,"Mar 29, 2020",48.751
Curacao,CUW,"Mar 30, 2020",54.845
Curacao,CUW,"Apr 1, 2020",67.032
Curacao,CUW,"Apr 2, 2020",67.032
Curacao,CUW,"Apr 3, 2020",67.032
Curacao,CUW,"Apr 4, 2020",67.032
Curacao,CUW,"Apr 5, 2020",67.032
Curacao,CUW,"Apr 6, 2020",67.032
Curacao,CUW,"Apr 7, 2020",79.22
Curacao,CUW,"Apr 8, 2020",79.22
Curacao,CUW,"Apr 9, 2020",85.314
Curacao,CUW,"Apr 10, 2020",85.314
Curacao,CUW,"Apr 11, 2020",85.314
Curacao,CUW,"Apr 12, 2020",85.314
Curacao,CUW,"Apr 13, 2020",85.314
Curacao,CUW,"Apr 14, 2020",85.314
Curacao,CUW,"Apr 15, 2020",85.314
Curacao,CUW,"Apr 16, 2020",85.314
Curacao,CUW,"Apr 17, 2020",85.314
Curacao,CUW,"Apr 18, 2020",85.314
Curacao,CUW,"Apr 19, 2020",85.314
Curacao,CUW,"Apr 20, 2020",85.314
Curacao,CUW,"Apr 21, 2020",85.314
Curacao,CUW,"Apr 22, 2020",85.314
Curacao,CUW,"Apr 23, 2020",85.314
Curacao,CUW,"Apr 24, 2020",85.314
Curacao,CUW,"Apr 25, 2020",97.502
Curacao,CUW,"Apr 26, 2020",97.502
Curacao,CUW,"Apr 27, 2020",97.502
Curacao,CUW,"Apr 28, 2020",97.502
Curacao,CUW,"Apr 29, 2020",97.502
Curacao,CUW,"Apr 30, 2020",97.502
Curacao,CUW,"May 1, 2020",97.502
Curacao,CUW,"May 2, 2020",97.502
Cyprus,CYP,"Mar 10, 2020",2.283
Cyprus,CYP,"Mar 12, 2020",6.85
Cyprus,CYP,"Mar 14, 2020",15.984
Cyprus,CYP,"Mar 15, 2020",23.975
Cyprus,CYP,"Mar 16, 2020",34.251
Cyprus,CYP,"Mar 17, 2020",45.667
Cyprus,CYP,"Mar 18, 2020",45.667
Cyprus,CYP,"Mar 19, 2020",66.218
Cyprus,CYP,"Mar 20, 2020",66.218
Cyprus,CYP,"Mar 21, 2020",76.493
Cyprus,CYP,"Mar 22, 2020",95.901
Cyprus,CYP,"Mar 23, 2020",108.46
Cyprus,CYP,"Mar 24, 2020",132.435
Cyprus,CYP,"Mar 25, 2020",141.569
Cyprus,CYP,"Mar 26, 2020",150.702
Cyprus,CYP,"Mar 27, 2020",166.686
Cyprus,CYP,"Mar 28, 2020",184.953
Cyprus,CYP,"Mar 29, 2020",204.361
Cyprus,CYP,"Mar 30, 2020",244.32
Cyprus,CYP,"Mar 31, 2020",262.587
Cyprus,CYP,"Apr 1, 2020",299.121
Cyprus,CYP,"Apr 2, 2020",365.339
Cyprus,CYP,"Apr 3, 2020",406.44
Cyprus,CYP,"Apr 4, 2020",452.107
Cyprus,CYP,"Apr 5, 2020",486.357
Cyprus,CYP,"Apr 6, 2020",509.191
Cyprus,CYP,"Apr 7, 2020",530.883
Cyprus,CYP,"Apr 8, 2020",563.992
Cyprus,CYP,"Apr 9, 2020",600.526
Cyprus,CYP,"Apr 10, 2020",643.91
Cyprus,CYP,"Apr 11, 2020",679.302
Cyprus,CYP,"Apr 12, 2020",703.277
Cyprus,CYP,"Apr 13, 2020",722.686
Cyprus,CYP,"Apr 14, 2020",755.795
Cyprus,CYP,"Apr 15, 2020",793.47
Cyprus,CYP,"Apr 16, 2020",816.304
Cyprus,CYP,"Apr 17, 2020",839.138
Cyprus,CYP,"Apr 18, 2020",839.138
Cyprus,CYP,"Apr 19, 2020",868.822
Cyprus,CYP,"Apr 20, 2020",875.672
Cyprus,CYP,"Apr 21, 2020",881.38
Cyprus,CYP,"Apr 22, 2020",895.08
Cyprus,CYP,"Apr 23, 2020",901.93
Cyprus,CYP,"Apr 24, 2020",907.639
Cyprus,CYP,"Apr 25, 2020",917.914
Cyprus,CYP,"Apr 26, 2020",924.764
Cyprus,CYP,"Apr 27, 2020",932.756
Cyprus,CYP,"Apr 28, 2020",938.464
Cyprus,CYP,"Apr 29, 2020",955.59
Cyprus,CYP,"Apr 30, 2020",962.44
Cyprus,CYP,"May 1, 2020",970.432
Cyprus,CYP,"May 2, 2020",978.423
Czech Republic,CZE,"Mar 2, 2020",0.28
Czech Republic,CZE,"Mar 3, 2020",0.467
Czech Republic,CZE,"Mar 4, 2020",0.467
Czech Republic,CZE,"Mar 5, 2020",0.747
Czech Republic,CZE,"Mar 6, 2020",1.121
Czech Republic,CZE,"Mar 7, 2020",1.774
Czech Republic,CZE,"Mar 8, 2020",2.428
Czech Republic,CZE,"Mar 9, 2020",2.988
Czech Republic,CZE,"Mar 10, 2020",3.735
Czech Republic,CZE,"Mar 11, 2020",5.883
Czech Republic,CZE,"Mar 12, 2020",8.778
Czech Republic,CZE,"Mar 13, 2020",10.832
Czech Republic,CZE,"Mar 14, 2020",14.007
Czech Republic,CZE,"Mar 15, 2020",19.983
Czech Republic,CZE,"Mar 16, 2020",27.827
Czech Republic,CZE,"Mar 17, 2020",32.123
Czech Republic,CZE,"Mar 18, 2020",40.527
Czech Republic,CZE,"Mar 19, 2020",48.744
Czech Republic,CZE,"Mar 20, 2020",64.805
Czech Republic,CZE,"Mar 21, 2020",84.415
Czech Republic,CZE,"Mar 22, 2020",92.913
Czech Republic,CZE,"Mar 23, 2020",108.787
Czech Republic,CZE,"Mar 24, 2020",115.417
Czech Republic,CZE,"Mar 25, 2020",130.171
Czech Republic,CZE,"Mar 26, 2020",154.45
Czech Republic,CZE,"Mar 27, 2020",192.549
Czech Republic,CZE,"Mar 28, 2020",212.812
Czech Republic,CZE,"Mar 29, 2020",248.67
Czech Republic,CZE,"Mar 30, 2020",264.171
Czech Republic,CZE,"Mar 31, 2020",280.325
Czech Republic,CZE,"Apr 1, 2020",308.9
Czech Republic,CZE,"Apr 2, 2020",335.139
Czech Republic,CZE,"Apr 3, 2020",360.258
Czech Republic,CZE,"Apr 4, 2020",391.26
Czech Republic,CZE,"Apr 5, 2020",417.593
Czech Republic,CZE,"Apr 6, 2020",428.332
Czech Republic,CZE,"Apr 7, 2020",450.276
Czech Republic,CZE,"Apr 8, 2020",468.485
Czech Republic,CZE,"Apr 9, 2020",496.032
Czech Republic,CZE,"Apr 10, 2020",520.031
Czech Republic,CZE,"Apr 11, 2020",535.252
Czech Republic,CZE,"Apr 12, 2020",551.126
Czech Republic,CZE,"Apr 13, 2020",559.437
Czech Republic,CZE,"Apr 14, 2020",565.787
Czech Republic,CZE,"Apr 15, 2020",573.444
Czech Republic,CZE,"Apr 16, 2020",588.571
Czech Republic,CZE,"Apr 17, 2020",600.711
Czech Republic,CZE,"Apr 18, 2020",611.543
Czech Republic,CZE,"Apr 19, 2020",621.348
Czech Republic,CZE,"Apr 20, 2020",633.767
Czech Republic,CZE,"Apr 21, 2020",645.626
Czech Republic,CZE,"Apr 22, 2020",657.485
Czech Republic,CZE,"Apr 23, 2020",666.357
Czech Republic,CZE,"Apr 24, 2020",671.212
Czech Republic,CZE,"Apr 25, 2020",679.15
Czech Republic,CZE,"Apr 26, 2020",686.527
Czech Republic,CZE,"Apr 27, 2020",691.382
Czech Republic,CZE,"Apr 28, 2020",695.584
Czech Republic,CZE,"Apr 29, 2020",700.72
Czech Republic,CZE,"Apr 30, 2020",707.724
Czech Republic,CZE,"May 1, 2020",717.342
Czech Republic,CZE,"May 2, 2020",722.478
Democratic Republic of Congo,COD,"Mar 11, 2020",0.011
Democratic Republic of Congo,COD,"Mar 14, 2020",0.022
Democratic Republic of Congo,COD,"Mar 15, 2020",0.022
Democratic Republic of Congo,COD,"Mar 16, 2020",0.022
Democratic Republic of Congo,COD,"Mar 17, 2020",0.033
Democratic Republic of Congo,COD,"Mar 18, 2020",0.033
Democratic Republic of Congo,COD,"Mar 19, 2020",0.156
Democratic Republic of Congo,COD,"Mar 20, 2020",0.156
Democratic Republic of Congo,COD,"Mar 21, 2020",0.156
Democratic Republic of Congo,COD,"Mar 22, 2020",0.257
Democratic Republic of Congo,COD,"Mar 23, 2020",0.29
Democratic Republic of Congo,COD,"Mar 24, 2020",0.29
Democratic Republic of Congo,COD,"Mar 25, 2020",0.502
Democratic Republic of Congo,COD,"Mar 26, 2020",0.502
Democratic Republic of Congo,COD,"Mar 27, 2020",0.603
Democratic Republic of Congo,COD,"Mar 28, 2020",0.648
Democratic Republic of Congo,COD,"Mar 29, 2020",0.648
Democratic Republic of Congo,COD,"Mar 30, 2020",0.904
Democratic Republic of Congo,COD,"Mar 31, 2020",1.094
